TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF
7/18/2024,1.093,A,F
7/19/2024,1.089,A,F
7/22/2024,1.0888,A,F
7/23/2024,1.086,A,F
7/24/2024,1.0848,A,F
7/25/2024,1.0851,A,F
7/26/2024,1.086,A,F
7/29/2024,1.0817,A,F
7/30/2024,1.0824,A,F
7/31/2024,1.0828,A,F
8/1/2024,1.0789,A,F
8/2/2024,1.0835,A,F
8/5/2024,1.0966,A,F
8/6/2024,1.0915,A,F
8/7/2024,1.0922,A,F
8/8/2024,1.093,A,F
8/9/2024,1.0917,A,F
8/12/2024,1.0925,A,F
8/13/2024,1.0931,A,F
8/14/2024,1.1019,A,F
8/15/2024,1.1011,A,F
8/16/2024,1.0994,A,F
8/19/2024,1.1041,A,F
8/20/2024,1.1084,A,F
8/21/2024,1.1116,A,F
8/22/2024,1.1135,A,F
8/23/2024,1.1121,A,F
8/26/2024,1.1163,A,F
8/27/2024,1.1162,A,F
8/28/2024,1.1117,A,F
8/29/2024,1.1088,A,F
8/30/2024,1.1087,A,F
9/2/2024,1.1061,A,F
9/3/2024,1.1035,A,F
9/4/2024,1.105,A,F
9/5/2024,1.1097,A,F
9/6/2024,1.1103,A,F
9/9/2024,1.1043,A,F
9/10/2024,1.1031,A,F
9/11/2024,1.1043,A,F
9/12/2024,1.1016,A,F
9/13/2024,1.1081,A,F
9/16/2024,1.1126,A,F
9/17/2024,1.1139,A,F
9/18/2024,1.1124,A,F
9/19/2024,1.1156,A,F
9/20/2024,1.1166,A,F
9/23/2024,1.1119,A,F
9/24/2024,1.1133,A,F
9/25/2024,1.1194,A,F
9/26/2024,1.1155,A,F
9/27/2024,1.1158,A,F
9/30/2024,1.1196,A,F
10/1/2024,1.1086,A,F
10/2/2024,1.1071,A,F
10/3/2024,1.1039,A,F
10/4/2024,1.1029,A,F
10/7/2024,1.0982,A,F
10/8/2024,1.0982,A,F
10/9/2024,1.0957,A,F
10/10/2024,1.0932,A,F
10/11/2024,1.0938,A,F
10/14/2024,1.0915,A,F
10/15/2024,1.0903,A,F
10/16/2024,1.0897,A,F
10/17/2024,1.0866,A,F
10/18/2024,1.0847,A,F
10/21/2024,1.0853,A,F
10/22/2024,1.0821,A,F
10/23/2024,1.0767,A,F
10/24/2024,1.0801,A,F
10/25/2024,1.0825,A,F
10/28/2024,1.0818,A,F
10/29/2024,1.0774,A,F
10/30/2024,1.0815,A,F
10/31/2024,1.0882,A,F
11/1/2024,1.0885,A,F
11/4/2024,1.0904,A,F
11/5/2024,1.0897,A,F
11/6/2024,1.0695,A,F
11/7/2024,1.0785,A,F
11/8/2024,1.0772,A,F
11/11/2024,1.0651,A,F
11/12/2024,1.0617,A,F
11/13/2024,1.0629,A,F
11/14/2024,1.0533,A,F
11/15/2024,1.0583,A,F
11/18/2024,1.0552,A,F
11/19/2024,1.0578,A,F
11/20/2024,1.0562,A,F
11/21/2024,1.0526,A,F
11/22/2024,1.0412,A,F
11/25/2024,1.0495,A,F
11/26/2024,1.0522,A,F
11/27/2024,1.0531,A,F
11/28/2024,1.0542,A,F
11/29/2024,1.0562,A,F
12/2/2024,1.0507,A,F
12/3/2024,1.0512,A,F
12/4/2024,1.0492,A,F
12/5/2024,1.054,A,F
12/6/2024,1.0581,A,F
12/9/2024,1.0568,A,F
12/10/2024,1.0527,A,F
12/11/2024,1.0507,A,F
12/12/2024,1.0491,A,F
12/13/2024,1.0518,A,F
12/16/2024,1.0498,A,F
12/17/2024,1.0497,A,F
12/18/2024,1.0496,A,F
12/19/2024,1.0395,A,F
12/20/2024,1.039,A,F
12/23/2024,1.0393,A,F
12/24/2024,1.0395,A,F
12/27/2024,1.0435,A,F
12/30/2024,1.0444,A,F
12/31/2024,1.0389,A,F
1/2/2025,1.0321,A,F
1/3/2025,1.0299,A,F
1/6/2025,1.0426,A,F
1/7/2025,1.0393,A,F
1/8/2025,1.0286,A,F
1/9/2025,1.0305,A,F
1/10/2025,1.0304,A,F
1/13/2025,1.0198,A,F
1/14/2025,1.0245,A,F
1/15/2025,1.03,A,F
1/16/2025,1.0272,A,F
1/17/2025,1.0298,A,F
1/20/2025,1.0316,A,F
1/21/2025,1.0357,A,F
1/22/2025,1.0443,A,F
1/23/2025,1.0404,A,F
1/24/2025,1.0472,A,F
1/27/2025,1.053,A,F
1/28/2025,1.0421,A,F
1/29/2025,1.0396,A,F
1/30/2025,1.0403,A,F
1/31/2025,1.0393,A,F
2/3/2025,1.0274,A,F
2/4/2025,1.0335,A,F
2/5/2025,1.0422,A,F
2/6/2025,1.036,A,F
2/7/2025,1.0377,A,F
2/10/2025,1.032,A,F
2/11/2025,1.0324,A,F
2/12/2025,1.037,A,F
2/13/2025,1.039,A,F
2/14/2025,1.0478,A,F
2/17/2025,1.0473,A,F
2/18/2025,1.0447,A,F
2/19/2025,1.0434,A,F
2/20/2025,1.0443,A,F
2/21/2025,1.0465,A,F
2/24/2025,1.0466,A,F
2/25/2025,1.0497,A,F
2/26/2025,1.0487,A,F
2/27/2025,1.0477,A,F
2/28/2025,1.0411,A,F
3/3/2025,1.0465,A,F
3/4/2025,1.0557,A,F
3/5/2025,1.0694,A,F
3/6/2025,1.0796,A,F
3/7/2025,1.0857,A,F
3/10/2025,1.0845,A,F
3/11/2025,1.0912,A,F
3/12/2025,1.0886,A,F
3/13/2025,1.083,A,F
3/14/2025,1.0889,A,F
3/17/2025,1.0903,A,F
3/18/2025,1.0918,A,F
3/19/2025,1.0897,A,F
3/20/2025,1.0833,A,F
3/21/2025,1.0827,A,F
3/24/2025,1.0824,A,F
3/25/2025,1.0825,A,F
3/26/2025,1.0788,A,F
3/27/2025,1.0785,A,F
